,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
99,Just found this in my Recommendations. I have to be honest.. I clicked this video because of the nice woman on the thumbnail ...just to find out that you are wonderful woman!!,UgxCzfy8mPhehhOP-7V4AaABAg,0,6,2020-02-13T17:30:30Z,none
100,I DIDN'T unfoolow you because of this. I actually started follwing you because of this.,UgxOeOWEGQtV9f9bqNd4AaABAg,3,85,2020-02-12T21:46:19Z,none
101,Doesn't matter if you're born in the wrong body... You're a sweet and beautiful woman!,Ugw0glpDaO5u8v7D-vd4AaABAg,0,0,2020-02-12T18:23:20Z,none
102,"Älskar dig, så himla starkt😍",UgxeR0TtR7KIZMdAFCJ4AaABAg,1,0,2020-02-12T17:16:03Z,none
103,just live your best life sweetie.,Ugwqjt_eTiIqLZH6CRJ4AaABAg,0,1,2020-02-12T02:03:22Z,none
104,"Very barev of you.
It's sad that you can't be yourself.  Every cell in your body indicates your true gender and shouts that you're a male.
Hope oneday you'll be freed from the pressure and will recognise your true gender.",Ugwli4l1auVVrT3soCd4AaABAg,1,0,2020-02-12T21:09:47Z,none
105,Lov u,UgxXYTITUUNl3mAHj9p4AaABAg,0,0,2020-02-11T01:52:36Z,none
106,"Just be like u are, 😍 ur beautiful. I am a man and also thinking like you and u inspire me so thank you.. and I will support you ofcourse.",UgxIKjrGedsmha5dElR4AaABAg,0,0,2020-02-08T21:47:43Z,none
107,🤮,UgyKAiSVTbob2bQAWCx4AaABAg,0,1,2020-02-08T12:52:03Z,none
108,Hi Matilda I just found your Channel and I fell in love with you right away you're very beautiful inside and out you don't have to hide Who You Are I just recently decided to make the plunge after 43 years of struggle with gender dysphoria 7 months in everything is going well not quite the beautiful woman I've known I was I figure I waited too long but I'm desperately trying to become a butterfly spread my wings and fly away you made me cry sweetheart I feel your pain sending you lots of love from the United States your trans sister Nicole xoxoxo,UgzvHYJhF9gqYtGESoJ4AaABAg,0,2,2020-02-08T10:19:12Z,none
109,I don’t know u but I’m truly happy for u 😊,UgyKMXziCE68QqJjViN4AaABAg,0,1,2020-02-05T15:45:53Z,none
110,"Beautiful Trans-Sister, you weren't lying and you didn't withhold. What you do is your own business!",Ugw2PMTmzc1pHuilndJ4AaABAg,0,1,2020-02-05T12:00:10Z,none
111,"I'm sorry that you had to live with the dysphoria, it's very hard to live with the constant hate of ourself, i hope the dysphoria had let you go away, and I'm glad you make your eyelashes look good the are a pain to tame and make them look good and to have one side the same of the other.",UgytF2HEId9AHica_YV4AaABAg,0,1,2020-02-02T07:01:49Z,none
112,Ieuww🤮,Ugw9O0GFrJVECkZykrh4AaABAg,0,0,2020-01-31T08:24:00Z,none
113,"It takes a wealth of bravery to come out and let the world know of your true self. We all support you in your endeavors and will partake in this journey to greater horizons with you. You're an absolute beauty, both inside and out, and your radiance shine with utmost joy. Continue living life with bliss and none shall stand in your way!",UgzGDtIshxL5bzKQ7ZB4AaABAg,0,0,2020-01-29T22:47:07Z,none
114,Respect meid. Wat een prachtig mens. Groetjes en veel liefs een sis.,UgyKHWRD9Z_Fh60D78N4AaABAg,0,0,2020-01-29T20:45:51Z,none
115,You are a hot and adorable lady...xx,Ugz1pITH-aewj9FIP1J4AaABAg,0,0,2020-01-29T20:06:10Z,none
116,Naar mannetje bah !!,UgyXwPWYSOAvhsnQoFx4AaABAg,1,0,2020-01-28T23:20:36Z,none
117,You are a pretty girl!,Ugx9FT7Ns8XFvJymElJ4AaABAg,0,0,2020-01-23T23:29:47Z,none
118,"i'm really proud of u, i hope ur happy rn! lyyyyyy",Ugw0O7yB1qI8nxFYFO14AaABAg,0,0,2020-01-23T17:12:34Z,none
119,"sending love to you matilda, you are loved",UgyVzKWV7vvBFBCaKEh4AaABAg,0,0,2020-01-23T00:57:38Z,none
120,very beautiful!,UgyfHQJFsemLYD-OWMl4AaABAg,0,0,2020-01-22T21:25:22Z,none
121,Mathilda dear can u give birth to a child?,UgyBNX28oDJiV7sp0VF4AaABAg,1,0,2020-01-22T15:51:37Z,none
122,💖💖💖,UgxAuTVmQXAtnoSKo5V4AaABAg,0,0,2020-01-21T12:58:49Z,none
