,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
29,I love how open you are! 🙂🙂,Ugyd0zEecahoWQXvmR94AaABAg,0,1,2022-04-01T20:01:06Z,none
30,Will you effin just show us your globbam peanuts instead of going on and on on with 1000's of words? Jeezuz. You keep repeating yourself too. Ever here the expression a picture is worth a 1000 words? It's not strictly true but I think you get the idea.,UgxKfhyIFT2YeUUAbth4AaABAg,0,0,2022-03-31T22:56:50Z,none
31,"It's kind of weird that some trans men opt for a big penis (far bigger than average), because what? A big penis means you're more man? Kind of contradictory.",Ugyve56XimJ831-dP-J4AaABAg,0,0,2022-03-31T11:12:22Z,none
32,What does your girlfriend want I'm sure she'd like a real penis,UgyAXU0b0iEagS_ui-J4AaABAg,0,0,2022-03-31T02:08:34Z,none
33,"I'm very late to this video, so I doubt anyone will answer me, but I'm a cis woman, and I'm curious as to what you did for your period/women needs? Did you get your tubes tied? Is that hole still there? This question is really just for any trans male. And if you're a trans female, is there such a thing as bottom surgery for you? And what's that like?",UgypdKiXLfbtTW67Nsd4AaABAg,0,0,2022-03-29T03:06:59Z,none
34,"I'm so glad I stumbled across this. I've been a bit late to transitioning only now looking to start testosterone at age 29, and your videos have tackled a lot of the fears I'd put off until now. I'm finally going to be calling my doctor today, so thank you for being so informative and helpful! Can't wait to finally start into my own journey :)",UgyEgTHp1JwlPy25B0J4AaABAg,0,0,2022-03-18T19:05:00Z,none
35,Mental,UgzseZmeOz4zPP_OLE14AaABAg,1,1,2022-03-18T14:26:50Z,none
36,5:24 ……..ANYMORE!?!?,Ugy4Kc4UJGwO-kpppCt4AaABAg,0,0,2022-03-18T13:17:42Z,none
37,I’ve always wanted to know if it looked real bc I’m a trans guy myself (not transitioned yet),Ugy3FjACHKUNsvXYOxV4AaABAg,0,0,2022-03-17T17:36:26Z,none
38,"I’ve heard some have issues with pee leaking out the first few months after bottom surgery… now im not asking If you had that specific issue, but which of the types of surgery would have less chance of that sideeffect?",UgzO3cE4HVFseGt-59p4AaABAg,0,0,2022-03-17T13:08:25Z,none
39,“That’s a lot of penis” lmfao  .. hilarious,Ugxc7N0_zjY0AxUaydl4AaABAg,0,0,2022-03-14T07:26:33Z,none
40,"Take a shot every time he says penis



Rip 💀",Ugw5kByjrGEhs1fJfRh4AaABAg,0,0,2022-03-14T07:25:04Z,none
41,"I d assume, most likeley, whoever said go for 10 inches is a guy. (25,5 in cm).",UgyLPhMxGoiiBzUo3b54AaABAg,0,0,2022-03-10T02:21:06Z,none
