,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
24,"The one thing that always annoys me is a lot of the time, I don’t get treated as a person, I get treated as a *trans* person. I can tell people aren’t doing it on purpose, but it’s still annoying. Like, Mum, we get it. I’m a boy. You don’t need to tell everyone in a 100 km radius of the house. I like to be treated as a regular male, not some ‘inspirational hero of acceptance’ or some s**t. Please just stop.",UgypOknojiQwPK3T3G14AaABAg,0,1,2019-10-21T11:47:03Z,none
25,"My mum isn’t even trying to use the right pronouns, apparently they/them is too hard",UgxRu46aoVOiMZsK2bF4AaABAg,0,0,2019-10-02T12:55:18Z,none
26,"What I do if any of my friends misgenders me too much that it gets uncomfterble is I just simply say, ""Who?"" And then they relise they've made a mistake. It's gotten to the point where they even correct substitute teachers lol.",UgxYEnk0brnQTIouolx4AaABAg,0,0,2019-09-25T05:20:37Z,none
27,I learned this trick for using pronouns of a non-binary person if they use they/ them pronouns. You’re supposed to talk like you don’t want people to know what their gender is. So like “ Joey called me yesterday and they said...” just simple as that.,UgxguUUY6BaUFXvKM8B4AaABAg,0,0,2019-09-14T08:53:55Z,none
28,I don't want the government requiring and or punishing ppl. ppl need the freedom on a case by case to transition.,UgxUxctZW5DgVGuQmed4AaABAg,0,0,2019-08-15T11:56:32Z,none
29,Little tip: when in a conversation with people and you dont know the pronouns (or even name!) they use say em or that peep or um.,Ugy64xqs2pQafnQJERV4AaABAg,0,0,2019-07-13T08:12:01Z,none
30,"I don't really press on my family that much. My mothers side of the family is hopeless, but on my fathers side of the family well, sometimes they'll look at me and say my new name and smile. It always makes me smile back.",UgwMCkkUyXvTIHalOt54AaABAg,0,0,2019-07-07T18:15:21Z,none
31,"I don't look like a male enough so I asked my friends to use male pronouns only online, because I feel quite disappointed in real life to not look/sound like a Male.",UgzXez2VxCcn0JD4UQp4AaABAg,0,0,2019-06-28T18:05:48Z,none
32,JORDAN B PETERSON,UgzRK9venzUmB9rrdU14AaABAg,0,0,2019-02-22T16:21:00Z,none
33,"My friend Andy is ftm like me and he's super cool. He uses he/him pronouns BUT he also has friends he hasn't come out to. Around those friends I feel so guilty cause if I call him he/him pronouns then it'll out him to his friends. He says to do it that way cause he doesn't want to come out to them yet. It still hurts me though cause I'm calling him something that labels him as a her. 
Because of the back and forth though sometimes I slip up. If I accidentally call him she/her pronouns by accident when we're alone I just move on and change the subject.",UgwdT5Twj9ZAdbARyXB4AaABAg,0,1,2019-02-11T21:24:11Z,none
34,my brother call me by  my born name but I tell him to call me by my 'nickname' and he hates that I want to be a boy,UgyMYUCM1K7wgiPk2ex4AaABAg,0,1,2018-12-28T01:42:32Z,none
35,Wow i love you! The amount of emotion you put into these topics is so real! You've really helped me understand the differences :).,UgyrqyIhga1ZTJianCB4AaABAg,0,1,2018-12-16T06:19:40Z,none
36,Thanks for this video because i'm dating a non binary & i don't want to offend.,UgyaM1AbuMllXBVwTi94AaABAg,0,1,2018-12-06T07:02:32Z,none
37,"I relate SO much to slipping up when it comes to they pronouns. Literally every time I use he/she instead it’s “he- sorry, they!” And it’s like I KNOW this but my brain just can’t do it? If anyone can relate to this and have any tips, please tell me !!",Ugxoixc_DMLO6g8fr094AaABAg,0,1,2018-12-05T15:40:49Z,none
38,"can someone explain me the term ""transphobia""? i have a debate in which i have to address this. it will be better if someone address the latin meaning",Ugwy8SGdA6ol_CMBXSV4AaABAg,0,1,2018-12-03T02:55:31Z,none
39,I'm not the only one with the thay thing,Ugw29RJFFhoacWqgNT14AaABAg,0,0,2018-11-01T03:06:02Z,none
40,I like this one too: https://www.merriam-webster.com/words-at-play/singular-nonbinary-they,Ugz1YiUG81_m0lTgvYt4AaABAg,0,0,2018-10-26T02:17:11Z,none
41,Also my friend for 10 years straight up told me she's not gonna accept me being who I am an guy.,Ugw5Urt9yKTsMgv4iL14AaABAg,0,1,2018-09-06T10:15:44Z,none
42,This is one reason why I'm scared to tell my dad because I have a feeling he would still use she pronouns just to get at me.,UgxPfHN6vKxm0eQlzox4AaABAg,0,1,2018-09-06T10:13:24Z,none
43,Trans culture is not skipping adds because you deserve it. It’s so hard to find good videos,UgxhcyZz2BVoHwgR5dR4AaABAg,0,1,2018-08-31T01:27:13Z,none
44,"I came out to my bf like 3 days ago and he is really trying, I'm going to show him this video so that he will stop saying sorry for 10mn x)",Ugwy-FES4uSAhJNFFkd4AaABAg,0,1,2018-08-24T06:13:16Z,none
45,"0:27 ""in society we have these boxes that are made for us already, Male and Female, He and She.""

27 seconds in and already you can distinguish an error in a presented argument, because males and females are not the product of Society, they are products of Evolution, to which He and She derived from, you're (what 30 years old?) trying to defy an astonishing number of 3.5 billion years of evolution that every living organism depends on to secure better chances of offspring and prolonged lifespan count and with what? With marxist-like, irrational, and self-victimizing approach of thinking that wants to put 3.5 billion years of evolution in the same box you were detesting just earlier!

If a male goes through the process of being distinguished as a female, believe it or not, is a she! (Wasn't that the point of the whole process from the first place?)",Ugxuy5Mtr118o_-4rFx4AaABAg,0,0,2018-08-15T16:21:59Z,none
46,"I’m not trans, but I’m Agender and can’t see myself being referred to anything other than HE/HIM and it’s funny when my friend Skyler corrects her self she’s like “shhhhh HE, he’s blah blah” it’s funny but sweet cause she’s trying real hard especially since she’s been with me through the times where I was associated with all three pronouns! When I was sorta cis and used she/her, when I was just straight up non binary and used they/them and then when I thought I was a demiboy (or possibly trans) and used he/him so I understand it could be difficult. Anyways that was kinda long, love this series so much Chase!  Very helpful to a curious boi 
~Kaidyn",UgwjeM8F2PxAhO_nt954AaABAg,0,1,2018-07-20T12:46:56Z,none
47,"My dad and his gf will only use my preferred pronouns once I start HRT. Sometimes he ""slips up"" and calls uses my preferred but then ""corrects"" himself....",UgwLHBYklXJFu4qD-tF4AaABAg,0,1,2018-06-26T07:49:12Z,none
48,"okay i really relate to this. i am nonbinary, and get this super uncomfortable feeling whenever i am misgendered and the person doesn't correct themselves. but i think the worst instance of it happening is when i was talking to my friend's friend. they referred to me as he, and my friend corrected them. the person then fucking proceeded to say 'why can't you just be male?'. i felt so sick. so please. don't be that person.",UgxQSLqqc-5an0y7CPh4AaABAg,0,0,2018-06-15T10:54:46Z,none
49,"One thing that I struggle with a lot is that I am trans and I use they/them or he/him pronouns and I have so many trans friends and pronouns are really hard for me. I literally will stutter with cis people just because I have spent so much time thinking about pronouns that they all kinda feel wrong? 

But because I am a trans person, I feel like its like a bigger deal if I mess it up, or at least like I feel way more guilty? I wonder if other people have tricks for getting better at it (esp when you have like a dozen trans friends and you need to learn all of them), or how to feel less like a ""bad trans"" when you mess up",UgzJtRKHyirF1s6l6CJ4AaABAg,0,0,2018-05-30T21:46:27Z,none
